UpdateDTS,State,Measure Names,Measure Values,samples
2021-09-25T14:46:00Z,District of Columbia,B.1.1.7,,507
2021-09-25T14:46:00Z,District of Columbia,B.1.351,,507
2021-09-25T14:46:00Z,District of Columbia,P.1,,507
2021-09-25T14:46:00Z,District of Columbia,B.1.617.2,0.9921,507
2021-09-25T14:46:00Z,District of Columbia,AY.1,0.002,507
2021-09-25T14:46:00Z,District of Columbia,AY.2,,507
2021-09-25T14:46:00Z,District of Columbia,B.1.526,,507
2021-09-25T14:46:00Z,District of Columbia,B.1.617.1,,507
2021-09-25T14:46:00Z,District of Columbia,B.1.621,,507
2021-09-25T14:46:00Z,District of Columbia,Other,0.0059,507
2021-09-25T14:46:00Z,Florida,B.1.1.7,0.0055,13307
2021-09-25T14:46:00Z,Florida,B.1.351,,13307
2021-09-25T14:46:00Z,Florida,P.1,0.0044,13307
2021-09-25T14:46:00Z,Florida,B.1.617.2,0.9321,13307
2021-09-25T14:46:00Z,Florida,AY.1,1e-04,13307
2021-09-25T14:46:00Z,Florida,AY.2,8e-04,13307
2021-09-25T14:46:00Z,Florida,B.1.526,2e-04,13307
2021-09-25T14:46:00Z,Florida,B.1.617.1,,13307
2021-09-25T14:46:00Z,Florida,B.1.621,0.0059,13307
2021-09-25T14:46:00Z,Florida,Other,0.051,13307
2021-09-25T14:46:00Z,Georgia,B.1.1.7,0.0018,7259
2021-09-25T14:46:00Z,Georgia,B.1.351,,7259
2021-09-25T14:46:00Z,Georgia,P.1,0.0018,7259
2021-09-25T14:46:00Z,Georgia,B.1.617.2,0.9686,7259
2021-09-25T14:46:00Z,Georgia,AY.1,1e-04,7259
2021-09-25T14:46:00Z,Georgia,AY.2,0.001,7259
2021-09-25T14:46:00Z,Georgia,B.1.526,,7259
2021-09-25T14:46:00Z,Georgia,B.1.617.1,,7259
2021-09-25T14:46:00Z,Georgia,B.1.621,0.0029,7259
2021-09-25T14:46:00Z,Georgia,Other,0.0237,7259
2021-09-25T14:46:00Z,Idaho,B.1.1.7,0.0015,649
2021-09-25T14:46:00Z,Idaho,B.1.351,,649
2021-09-25T14:46:00Z,Idaho,P.1,,649
2021-09-25T14:46:00Z,Idaho,B.1.617.2,0.9846,649
2021-09-25T14:46:00Z,Idaho,AY.1,,649
2021-09-25T14:46:00Z,Idaho,AY.2,,649
2021-09-25T14:46:00Z,Idaho,B.1.526,,649
2021-09-25T14:46:00Z,Idaho,B.1.617.1,,649
2021-09-25T14:46:00Z,Idaho,B.1.621,0.0031,649
2021-09-25T14:46:00Z,Idaho,Other,0.0108,649
2021-09-25T14:46:00Z,Illinois,B.1.1.7,0.0018,2273
2021-09-25T14:46:00Z,Illinois,B.1.351,,2273
2021-09-25T14:46:00Z,Illinois,P.1,9e-04,2273
2021-09-25T14:46:00Z,Illinois,B.1.617.2,0.9534,2273
2021-09-25T14:46:00Z,Illinois,AY.1,9e-04,2273
2021-09-25T14:46:00Z,Illinois,AY.2,0.0022,2273
2021-09-25T14:46:00Z,Illinois,B.1.526,,2273
2021-09-25T14:46:00Z,Illinois,B.1.617.1,,2273
2021-09-25T14:46:00Z,Illinois,B.1.621,0.0026,2273
2021-09-25T14:46:00Z,Illinois,Other,0.0378,2273
2021-09-25T14:46:00Z,Indiana,B.1.1.7,0.0046,1091
2021-09-25T14:46:00Z,Indiana,B.1.351,,1091
2021-09-25T14:46:00Z,Indiana,P.1,9e-04,1091
2021-09-25T14:46:00Z,Indiana,B.1.617.2,0.9578,1091
2021-09-25T14:46:00Z,Indiana,AY.1,,1091
2021-09-25T14:46:00Z,Indiana,AY.2,,1091
2021-09-25T14:46:00Z,Indiana,B.1.526,,1091
2021-09-25T14:46:00Z,Indiana,B.1.617.1,,1091
2021-09-25T14:46:00Z,Indiana,B.1.621,,1091
2021-09-25T14:46:00Z,Indiana,Other,0.0367,1091
2021-09-25T14:46:00Z,Iowa,B.1.1.7,0.0029,341
2021-09-25T14:46:00Z,Iowa,B.1.351,,341
2021-09-25T14:46:00Z,Iowa,P.1,,341
2021-09-25T14:46:00Z,Iowa,B.1.617.2,0.9443,341
2021-09-25T14:46:00Z,Iowa,AY.1,0.0029,341
2021-09-25T14:46:00Z,Iowa,AY.2,,341
2021-09-25T14:46:00Z,Iowa,B.1.526,,341
2021-09-25T14:46:00Z,Iowa,B.1.617.1,,341
2021-09-25T14:46:00Z,Iowa,B.1.621,,341
2021-09-25T14:46:00Z,Iowa,Other,0.0499,341
2021-09-25T14:46:00Z,Kansas,B.1.1.7,,658
2021-09-25T14:46:00Z,Kansas,B.1.351,,658
2021-09-25T14:46:00Z,Kansas,P.1,,658
2021-09-25T14:46:00Z,Kansas,B.1.617.2,0.9757,658
2021-09-25T14:46:00Z,Kansas,AY.1,,658
2021-09-25T14:46:00Z,Kansas,AY.2,0.0015,658
2021-09-25T14:46:00Z,Kansas,B.1.526,,658
2021-09-25T14:46:00Z,Kansas,B.1.617.1,,658
2021-09-25T14:46:00Z,Kansas,B.1.621,0.0015,658
2021-09-25T14:46:00Z,Kansas,Other,0.0213,658
2021-09-25T14:46:00Z,Kentucky,B.1.1.7,0.0036,1662
2021-09-25T14:46:00Z,Kentucky,B.1.351,,1662
2021-09-25T14:46:00Z,Kentucky,P.1,0.0012,1662
2021-09-25T14:46:00Z,Kentucky,B.1.617.2,0.9717,1662
2021-09-25T14:46:00Z,Kentucky,AY.1,6e-04,1662
2021-09-25T14:46:00Z,Kentucky,AY.2,0.0036,1662
2021-09-25T14:46:00Z,Kentucky,B.1.526,,1662
2021-09-25T14:46:00Z,Kentucky,B.1.617.1,,1662
2021-09-25T14:46:00Z,Kentucky,B.1.621,0.0012,1662
2021-09-25T14:46:00Z,Kentucky,Other,0.0181,1662
2021-09-25T14:46:00Z,Louisiana,B.1.1.7,0.0181,1383
2021-09-25T14:46:00Z,Louisiana,B.1.351,,1383
2021-09-25T14:46:00Z,Louisiana,P.1,7e-04,1383
2021-09-25T14:46:00Z,Louisiana,B.1.617.2,0.9226,1383
2021-09-25T14:46:00Z,Louisiana,AY.1,,1383
2021-09-25T14:46:00Z,Louisiana,AY.2,,1383
2021-09-25T14:46:00Z,Louisiana,B.1.526,,1383
2021-09-25T14:46:00Z,Louisiana,B.1.617.1,,1383
2021-09-25T14:46:00Z,Louisiana,B.1.621,,1383
2021-09-25T14:46:00Z,Louisiana,Other,0.0586,1383
2021-09-25T14:46:00Z,Maryland,B.1.1.7,0.0028,1789
2021-09-25T14:46:00Z,Maryland,B.1.351,,1789
2021-09-25T14:46:00Z,Maryland,P.1,0.0022,1789
2021-09-25T14:46:00Z,Maryland,B.1.617.2,0.9748,1789
2021-09-25T14:46:00Z,Maryland,AY.1,6e-04,1789
2021-09-25T14:46:00Z,Maryland,AY.2,0.0011,1789
2021-09-25T14:46:00Z,Maryland,B.1.526,,1789
2021-09-25T14:46:00Z,Maryland,B.1.617.1,,1789
2021-09-25T14:46:00Z,Maryland,B.1.621,0.0034,1789
2021-09-25T14:46:00Z,Maryland,Other,0.0145,1789
2021-09-25T14:46:00Z,Massachusetts,B.1.1.7,4e-04,9143
2021-09-25T14:46:00Z,Massachusetts,B.1.351,,9143
2021-09-25T14:46:00Z,Massachusetts,P.1,0.003,9143
2021-09-25T14:46:00Z,Massachusetts,B.1.617.2,0.9811,9143
2021-09-25T14:46:00Z,Massachusetts,AY.1,0.0012,9143
2021-09-25T14:46:00Z,Massachusetts,AY.2,9e-04,9143
2021-09-25T14:46:00Z,Massachusetts,B.1.526,,9143
2021-09-25T14:46:00Z,Massachusetts,B.1.617.1,,9143
2021-09-25T14:46:00Z,Massachusetts,B.1.621,0.0033,9143
2021-09-25T14:46:00Z,Massachusetts,Other,0.0097,9143
2021-09-25T14:46:00Z,Michigan,B.1.1.7,,587
2021-09-25T14:46:00Z,Michigan,B.1.351,,587
2021-09-25T14:46:00Z,Michigan,P.1,0.0017,587
2021-09-25T14:46:00Z,Michigan,B.1.617.2,0.9591,587
2021-09-25T14:46:00Z,Michigan,AY.1,,587
2021-09-25T14:46:00Z,Michigan,AY.2,0.0034,587
2021-09-25T14:46:00Z,Michigan,B.1.526,,587
2021-09-25T14:46:00Z,Michigan,B.1.617.1,,587
2021-09-25T14:46:00Z,Michigan,B.1.621,0.0017,587
2021-09-25T14:46:00Z,Michigan,Other,0.0341,587
2021-09-25T14:46:00Z,Minnesota,B.1.1.7,,4117
2021-09-25T14:46:00Z,Minnesota,B.1.351,,4117
2021-09-25T14:46:00Z,Minnesota,P.1,7e-04,4117
2021-09-25T14:46:00Z,Minnesota,B.1.617.2,0.9866,4117
2021-09-25T14:46:00Z,Minnesota,AY.1,,4117
2021-09-25T14:46:00Z,Minnesota,AY.2,5e-04,4117
2021-09-25T14:46:00Z,Minnesota,B.1.526,2e-04,4117
2021-09-25T14:46:00Z,Minnesota,B.1.617.1,,4117
2021-09-25T14:46:00Z,Minnesota,B.1.621,2e-04,4117
2021-09-25T14:46:00Z,Minnesota,Other,0.0117,4117
2021-09-25T14:46:00Z,Mississippi,B.1.1.7,0.001,965
2021-09-25T14:46:00Z,Mississippi,B.1.351,,965
2021-09-25T14:46:00Z,Mississippi,P.1,0.0021,965
2021-09-25T14:46:00Z,Mississippi,B.1.617.2,0.9627,965
2021-09-25T14:46:00Z,Mississippi,AY.1,,965
2021-09-25T14:46:00Z,Mississippi,AY.2,,965
2021-09-25T14:46:00Z,Mississippi,B.1.526,0.001,965
2021-09-25T14:46:00Z,Mississippi,B.1.617.1,,965
2021-09-25T14:46:00Z,Mississippi,B.1.621,,965
2021-09-25T14:46:00Z,Mississippi,Other,0.0332,965
2021-09-25T14:46:00Z,Missouri,B.1.1.7,7e-04,1338
2021-09-25T14:46:00Z,Missouri,B.1.351,,1338
2021-09-25T14:46:00Z,Missouri,P.1,0.0015,1338
2021-09-25T14:46:00Z,Missouri,B.1.617.2,0.9552,1338
2021-09-25T14:46:00Z,Missouri,AY.1,,1338
2021-09-25T14:46:00Z,Missouri,AY.2,7e-04,1338
2021-09-25T14:46:00Z,Missouri,B.1.526,,1338
2021-09-25T14:46:00Z,Missouri,B.1.617.1,,1338
2021-09-25T14:46:00Z,Missouri,B.1.621,7e-04,1338
2021-09-25T14:46:00Z,Missouri,Other,0.0411,1338
2021-09-25T14:46:00Z,Nebraska,B.1.1.7,,322
2021-09-25T14:46:00Z,Nebraska,B.1.351,,322
2021-09-25T14:46:00Z,Nebraska,P.1,,322
2021-09-25T14:46:00Z,Nebraska,B.1.617.2,0.9845,322
2021-09-25T14:46:00Z,Nebraska,AY.1,,322
2021-09-25T14:46:00Z,Nebraska,AY.2,,322
2021-09-25T14:46:00Z,Nebraska,B.1.526,,322
2021-09-25T14:46:00Z,Nebraska,B.1.617.1,,322
2021-09-25T14:46:00Z,Nebraska,B.1.621,,322
2021-09-25T14:46:00Z,Nebraska,Other,0.0155,322
2021-09-25T14:46:00Z,Nevada,B.1.1.7,0.0014,1462
2021-09-25T14:46:00Z,Nevada,B.1.351,,1462
2021-09-25T14:46:00Z,Nevada,P.1,7e-04,1462
2021-09-25T14:46:00Z,Nevada,B.1.617.2,0.9726,1462
2021-09-25T14:46:00Z,Nevada,AY.1,0.0014,1462
2021-09-25T14:46:00Z,Nevada,AY.2,0.0062,1462
2021-09-25T14:46:00Z,Nevada,B.1.526,,1462
2021-09-25T14:46:00Z,Nevada,B.1.617.1,,1462
2021-09-25T14:46:00Z,Nevada,B.1.621,,1462
2021-09-25T14:46:00Z,Nevada,Other,0.0178,1462
2021-09-25T14:46:00Z,New Hampshire,B.1.1.7,,363
2021-09-25T14:46:00Z,New Hampshire,B.1.351,,363
2021-09-25T14:46:00Z,New Hampshire,P.1,,363
2021-09-25T14:46:00Z,New Hampshire,B.1.617.2,0.9862,363
2021-09-25T14:46:00Z,New Hampshire,AY.1,,363
2021-09-25T14:46:00Z,New Hampshire,AY.2,,363
2021-09-25T14:46:00Z,New Hampshire,B.1.526,,363
2021-09-25T14:46:00Z,New Hampshire,B.1.617.1,,363
2021-09-25T14:46:00Z,New Hampshire,B.1.621,,363
2021-09-25T14:46:00Z,New Hampshire,Other,0.0138,363
2021-09-25T14:46:00Z,New Jersey,B.1.1.7,6e-04,3199
2021-09-25T14:46:00Z,New Jersey,B.1.351,,3199
2021-09-25T14:46:00Z,New Jersey,P.1,6e-04,3199
2021-09-25T14:46:00Z,New Jersey,B.1.617.2,0.9769,3199
2021-09-25T14:46:00Z,New Jersey,AY.1,9e-04,3199
2021-09-25T14:46:00Z,New Jersey,AY.2,9e-04,3199
2021-09-25T14:46:00Z,New Jersey,B.1.526,,3199
2021-09-25T14:46:00Z,New Jersey,B.1.617.1,,3199
2021-09-25T14:46:00Z,New Jersey,B.1.621,0.0072,3199
2021-09-25T14:46:00Z,New Jersey,Other,0.0125,3199
2021-09-25T14:46:00Z,New Mexico,B.1.1.7,0.0034,886
2021-09-25T14:46:00Z,New Mexico,B.1.351,,886
2021-09-25T14:46:00Z,New Mexico,P.1,,886
2021-09-25T14:46:00Z,New Mexico,B.1.617.2,0.9774,886
2021-09-25T14:46:00Z,New Mexico,AY.1,,886
2021-09-25T14:46:00Z,New Mexico,AY.2,,886
2021-09-25T14:46:00Z,New Mexico,B.1.526,,886
2021-09-25T14:46:00Z,New Mexico,B.1.617.1,,886
2021-09-25T14:46:00Z,New Mexico,B.1.621,,886
2021-09-25T14:46:00Z,New Mexico,Other,0.0192,886
2021-09-25T14:46:00Z,New York,B.1.1.7,0.0014,3622
2021-09-25T14:46:00Z,New York,B.1.351,,3622
2021-09-25T14:46:00Z,New York,P.1,0.0025,3622
2021-09-25T14:46:00Z,New York,B.1.617.2,0.9771,3622
2021-09-25T14:46:00Z,New York,AY.1,0.0041,3622
2021-09-25T14:46:00Z,New York,AY.2,8e-04,3622
2021-09-25T14:46:00Z,New York,B.1.526,,3622
2021-09-25T14:46:00Z,New York,B.1.617.1,,3622
2021-09-25T14:46:00Z,New York,B.1.621,0.0052,3622
2021-09-25T14:46:00Z,New York,Other,0.008,3622
2021-09-25T14:46:00Z,North Carolina,B.1.1.7,0.0025,6689
2021-09-25T14:46:00Z,North Carolina,B.1.351,,6689
2021-09-25T14:46:00Z,North Carolina,P.1,0.0016,6689
2021-09-25T14:46:00Z,North Carolina,B.1.617.2,0.9726,6689
2021-09-25T14:46:00Z,North Carolina,AY.1,1e-04,6689
2021-09-25T14:46:00Z,North Carolina,AY.2,3e-04,6689
2021-09-25T14:46:00Z,North Carolina,B.1.526,6e-04,6689
2021-09-25T14:46:00Z,North Carolina,B.1.617.1,,6689
2021-09-25T14:46:00Z,North Carolina,B.1.621,0.0021,6689
2021-09-25T14:46:00Z,North Carolina,Other,0.0199,6689
2021-09-25T14:46:00Z,Ohio,B.1.1.7,,1644
2021-09-25T14:46:00Z,Ohio,B.1.351,,1644
2021-09-25T14:46:00Z,Ohio,P.1,0.0012,1644
2021-09-25T14:46:00Z,Ohio,B.1.617.2,0.9751,1644
2021-09-25T14:46:00Z,Ohio,AY.1,,1644
2021-09-25T14:46:00Z,Ohio,AY.2,,1644
2021-09-25T14:46:00Z,Ohio,B.1.526,6e-04,1644
2021-09-25T14:46:00Z,Ohio,B.1.617.1,,1644
2021-09-25T14:46:00Z,Ohio,B.1.621,0.0012,1644
2021-09-25T14:46:00Z,Ohio,Other,0.0219,1644
2021-09-25T14:46:00Z,Oklahoma,B.1.1.7,,499
2021-09-25T14:46:00Z,Oklahoma,B.1.351,,499
2021-09-25T14:46:00Z,Oklahoma,P.1,,499
2021-09-25T14:46:00Z,Oklahoma,B.1.617.2,0.9218,499
2021-09-25T14:46:00Z,Oklahoma,AY.1,,499
2021-09-25T14:46:00Z,Oklahoma,AY.2,,499
2021-09-25T14:46:00Z,Oklahoma,B.1.526,,499
2021-09-25T14:46:00Z,Oklahoma,B.1.617.1,,499
2021-09-25T14:46:00Z,Oklahoma,B.1.621,,499
2021-09-25T14:46:00Z,Oklahoma,Other,0.0762,499
2021-09-25T14:46:00Z,Oregon,B.1.1.7,0.0087,1374
2021-09-25T14:46:00Z,Oregon,B.1.351,,1374
2021-09-25T14:46:00Z,Oregon,P.1,0.0058,1374
2021-09-25T14:46:00Z,Oregon,B.1.617.2,0.9636,1374
2021-09-25T14:46:00Z,Oregon,AY.1,0.0022,1374
2021-09-25T14:46:00Z,Oregon,AY.2,0.0036,1374
2021-09-25T14:46:00Z,Oregon,B.1.526,7e-04,1374
2021-09-25T14:46:00Z,Oregon,B.1.617.1,,1374
2021-09-25T14:46:00Z,Oregon,B.1.621,0.0029,1374
2021-09-25T14:46:00Z,Oregon,Other,0.0124,1374
2021-09-25T14:46:00Z,Pennsylvania,B.1.1.7,0.0024,1658
2021-09-25T14:46:00Z,Pennsylvania,B.1.351,,1658
2021-09-25T14:46:00Z,Pennsylvania,P.1,0.0012,1658
2021-09-25T14:46:00Z,Pennsylvania,B.1.617.2,0.9861,1658
2021-09-25T14:46:00Z,Pennsylvania,AY.1,,1658
2021-09-25T14:46:00Z,Pennsylvania,AY.2,,1658
2021-09-25T14:46:00Z,Pennsylvania,B.1.526,0.0012,1658
2021-09-25T14:46:00Z,Pennsylvania,B.1.617.1,,1658
2021-09-25T14:46:00Z,Pennsylvania,B.1.621,6e-04,1658
2021-09-25T14:46:00Z,Pennsylvania,Other,0.0084,1658
2021-09-25T14:46:00Z,Rhode Island,B.1.1.7,,970
2021-09-25T14:46:00Z,Rhode Island,B.1.351,,970
2021-09-25T14:46:00Z,Rhode Island,P.1,0.0082,970
2021-09-25T14:46:00Z,Rhode Island,B.1.617.2,0.9742,970
2021-09-25T14:46:00Z,Rhode Island,AY.1,,970
2021-09-25T14:46:00Z,Rhode Island,AY.2,,970
2021-09-25T14:46:00Z,Rhode Island,B.1.526,,970
2021-09-25T14:46:00Z,Rhode Island,B.1.617.1,,970
2021-09-25T14:46:00Z,Rhode Island,B.1.621,0.001,970
2021-09-25T14:46:00Z,Rhode Island,Other,0.0165,970
2021-09-25T14:46:00Z,South Carolina,B.1.1.7,0.0031,2276
2021-09-25T14:46:00Z,South Carolina,B.1.351,,2276
2021-09-25T14:46:00Z,South Carolina,P.1,,2276
2021-09-25T14:46:00Z,South Carolina,B.1.617.2,0.9662,2276
2021-09-25T14:46:00Z,South Carolina,AY.1,,2276
2021-09-25T14:46:00Z,South Carolina,AY.2,9e-04,2276
2021-09-25T14:46:00Z,South Carolina,B.1.526,,2276
2021-09-25T14:46:00Z,South Carolina,B.1.617.1,,2276
2021-09-25T14:46:00Z,South Carolina,B.1.621,0.0018,2276
2021-09-25T14:46:00Z,South Carolina,Other,0.0281,2276
2021-09-25T14:46:00Z,Tennessee,B.1.1.7,0.0033,3661
2021-09-25T14:46:00Z,Tennessee,B.1.351,,3661
2021-09-25T14:46:00Z,Tennessee,P.1,8e-04,3661
2021-09-25T14:46:00Z,Tennessee,B.1.617.2,0.9459,3661
2021-09-25T14:46:00Z,Tennessee,AY.1,5e-04,3661
2021-09-25T14:46:00Z,Tennessee,AY.2,0.0011,3661
2021-09-25T14:46:00Z,Tennessee,B.1.526,,3661
2021-09-25T14:46:00Z,Tennessee,B.1.617.1,,3661
2021-09-25T14:46:00Z,Tennessee,B.1.621,0.0019,3661
2021-09-25T14:46:00Z,Tennessee,Other,0.0464,3661
2021-09-25T14:46:00Z,Texas,B.1.1.7,0.0041,10368
2021-09-25T14:46:00Z,Texas,B.1.351,1e-04,10368
2021-09-25T14:46:00Z,Texas,P.1,0.0035,10368
2021-09-25T14:46:00Z,Texas,B.1.617.2,0.9393,10368
2021-09-25T14:46:00Z,Texas,AY.1,5e-04,10368
2021-09-25T14:46:00Z,Texas,AY.2,0.0012,10368
2021-09-25T14:46:00Z,Texas,B.1.526,,10368
2021-09-25T14:46:00Z,Texas,B.1.617.1,,10368
2021-09-25T14:46:00Z,Texas,B.1.621,0.0032,10368
2021-09-25T14:46:00Z,Texas,Other,0.0473,10368
2021-09-25T14:46:00Z,Utah,B.1.1.7,,676
2021-09-25T14:46:00Z,Utah,B.1.351,,676
2021-09-25T14:46:00Z,Utah,P.1,0.0015,676
2021-09-25T14:46:00Z,Utah,B.1.617.2,0.9571,676
2021-09-25T14:46:00Z,Utah,AY.1,,676
2021-09-25T14:46:00Z,Utah,AY.2,0.0059,676
2021-09-25T14:46:00Z,Utah,B.1.526,,676
2021-09-25T14:46:00Z,Utah,B.1.617.1,,676
2021-09-25T14:46:00Z,Utah,B.1.621,0.0059,676
2021-09-25T14:46:00Z,Utah,Other,0.0296,676
2021-09-25T14:46:00Z,Vermont,B.1.1.7,0.0017,1191
2021-09-25T14:46:00Z,Vermont,B.1.351,,1191
2021-09-25T14:46:00Z,Vermont,P.1,8e-04,1191
2021-09-25T14:46:00Z,Vermont,B.1.617.2,0.9958,1191
2021-09-25T14:46:00Z,Vermont,AY.1,,1191
2021-09-25T14:46:00Z,Vermont,AY.2,,1191
2021-09-25T14:46:00Z,Vermont,B.1.526,,1191
2021-09-25T14:46:00Z,Vermont,B.1.617.1,,1191
2021-09-25T14:46:00Z,Vermont,B.1.621,8e-04,1191
2021-09-25T14:46:00Z,Vermont,Other,,1191
2021-09-25T14:46:00Z,Virginia,B.1.1.7,0.0027,2188
2021-09-25T14:46:00Z,Virginia,B.1.351,,2188
2021-09-25T14:46:00Z,Virginia,P.1,0.0018,2188
2021-09-25T14:46:00Z,Virginia,B.1.617.2,0.984,2188
2021-09-25T14:46:00Z,Virginia,AY.1,0.0014,2188
2021-09-25T14:46:00Z,Virginia,AY.2,0.0027,2188
2021-09-25T14:46:00Z,Virginia,B.1.526,5e-04,2188
2021-09-25T14:46:00Z,Virginia,B.1.617.1,,2188
2021-09-25T14:46:00Z,Virginia,B.1.621,5e-04,2188
2021-09-25T14:46:00Z,Virginia,Other,0.0064,2188
2021-09-25T14:46:00Z,Washington,B.1.1.7,0.0031,4462
2021-09-25T14:46:00Z,Washington,B.1.351,,4462
2021-09-25T14:46:00Z,Washington,P.1,0.002,4462
2021-09-25T14:46:00Z,Washington,B.1.617.2,0.9868,4462
2021-09-25T14:46:00Z,Washington,AY.1,9e-04,4462
2021-09-25T14:46:00Z,Washington,AY.2,0.0016,4462
2021-09-25T14:46:00Z,Washington,B.1.526,2e-04,4462
2021-09-25T14:46:00Z,Washington,B.1.617.1,,4462
2021-09-25T14:46:00Z,Washington,B.1.621,0.0031,4462
2021-09-25T14:46:00Z,Washington,Other,0.0022,4462
2021-09-25T14:46:00Z,West Virginia,B.1.1.7,0.001,965
2021-09-25T14:46:00Z,West Virginia,B.1.351,,965
2021-09-25T14:46:00Z,West Virginia,P.1,0.0041,965
2021-09-25T14:46:00Z,West Virginia,B.1.617.2,0.9782,965
2021-09-25T14:46:00Z,West Virginia,AY.1,,965
2021-09-25T14:46:00Z,West Virginia,AY.2,0.0021,965
2021-09-25T14:46:00Z,West Virginia,B.1.526,,965
2021-09-25T14:46:00Z,West Virginia,B.1.617.1,,965
2021-09-25T14:46:00Z,West Virginia,B.1.621,0.001,965
2021-09-25T14:46:00Z,West Virginia,Other,0.0135,965
2021-09-25T14:46:00Z,Wisconsin,B.1.1.7,7e-04,1342
2021-09-25T14:46:00Z,Wisconsin,B.1.351,,1342
2021-09-25T14:46:00Z,Wisconsin,P.1,7e-04,1342
2021-09-25T14:46:00Z,Wisconsin,B.1.617.2,0.9754,1342
2021-09-25T14:46:00Z,Wisconsin,AY.1,,1342
2021-09-25T14:46:00Z,Wisconsin,AY.2,,1342
2021-09-25T14:46:00Z,Wisconsin,B.1.526,,1342
2021-09-25T14:46:00Z,Wisconsin,B.1.617.1,,1342
2021-09-25T14:46:00Z,Wisconsin,B.1.621,0.003,1342
2021-09-25T14:46:00Z,Wisconsin,Other,0.0201,1342
2021-09-26T14:46:00Z,Alabama,B.1.1.7,0.0065,2449
2021-09-26T14:46:00Z,Alabama,B.1.351,,2449
2021-09-26T14:46:00Z,Alabama,P.1,0.0029,2449
2021-09-26T14:46:00Z,Alabama,B.1.617.2,0.9469,2449
2021-09-26T14:46:00Z,Alabama,AY.1,0.0012,2449
2021-09-26T14:46:00Z,Alabama,AY.2,4e-04,2449
2021-09-26T14:46:00Z,Alabama,B.1.526,,2449
2021-09-26T14:46:00Z,Alabama,B.1.617.1,,2449
2021-09-26T14:46:00Z,Alabama,B.1.621,4e-04,2449
2021-09-26T14:46:00Z,Alabama,Other,0.0416,2449
2021-09-26T14:46:00Z,Arizona,B.1.1.7,0.0025,1980
2021-09-26T14:46:00Z,Arizona,B.1.351,,1980
2021-09-26T14:46:00Z,Arizona,P.1,0.0051,1980
2021-09-26T14:46:00Z,Arizona,B.1.617.2,0.9566,1980
2021-09-26T14:46:00Z,Arizona,AY.1,0.001,1980
2021-09-26T14:46:00Z,Arizona,AY.2,0.003,1980
2021-09-26T14:46:00Z,Arizona,B.1.526,,1980
2021-09-26T14:46:00Z,Arizona,B.1.617.1,,1980
2021-09-26T14:46:00Z,Arizona,B.1.621,0.0015,1980
2021-09-26T14:46:00Z,Arizona,Other,0.0293,1980
2021-09-26T14:46:00Z,Arkansas,B.1.1.7,,693
2021-09-26T14:46:00Z,Arkansas,B.1.351,,693
2021-09-26T14:46:00Z,Arkansas,P.1,0.0014,693
2021-09-26T14:46:00Z,Arkansas,B.1.617.2,0.9697,693
2021-09-26T14:46:00Z,Arkansas,AY.1,,693
2021-09-26T14:46:00Z,Arkansas,AY.2,0.0043,693
2021-09-26T14:46:00Z,Arkansas,B.1.526,,693
2021-09-26T14:46:00Z,Arkansas,B.1.617.1,,693
2021-09-26T14:46:00Z,Arkansas,B.1.621,0.0029,693
2021-09-26T14:46:00Z,Arkansas,Other,0.0216,693
2021-09-26T14:46:00Z,California,B.1.1.7,0.0021,32509
2021-09-26T14:46:00Z,California,B.1.351,,32509
2021-09-26T14:46:00Z,California,P.1,0.0027,32509
2021-09-26T14:46:00Z,California,B.1.617.2,0.9675,32509
2021-09-26T14:46:00Z,California,AY.1,0.006,32509
2021-09-26T14:46:00Z,California,AY.2,0.0064,32509
2021-09-26T14:46:00Z,California,B.1.526,0,32509
2021-09-26T14:46:00Z,California,B.1.617.1,0,32509
2021-09-26T14:46:00Z,California,B.1.621,0.0027,32509
2021-09-26T14:46:00Z,California,Other,0.0123,32509
2021-09-26T14:46:00Z,Colorado,B.1.1.7,0.0026,3051
2021-09-26T14:46:00Z,Colorado,B.1.351,0.0013,3051
2021-09-26T14:46:00Z,Colorado,P.1,0.001,3051
2021-09-26T14:46:00Z,Colorado,B.1.617.2,0.9787,3051
2021-09-26T14:46:00Z,Colorado,AY.1,0.0013,3051
2021-09-26T14:46:00Z,Colorado,AY.2,0.002,3051
2021-09-26T14:46:00Z,Colorado,B.1.526,,3051
2021-09-26T14:46:00Z,Colorado,B.1.617.1,,3051
2021-09-26T14:46:00Z,Colorado,B.1.621,0.0029,3051
2021-09-26T14:46:00Z,Colorado,Other,0.0095,3051
2021-09-26T14:46:00Z,Connecticut,B.1.1.7,0.0024,827
2021-09-26T14:46:00Z,Connecticut,B.1.351,,827
2021-09-26T14:46:00Z,Connecticut,P.1,0.0012,827
2021-09-26T14:46:00Z,Connecticut,B.1.617.2,0.9794,827
2021-09-26T14:46:00Z,Connecticut,AY.1,,827
2021-09-26T14:46:00Z,Connecticut,AY.2,0.0012,827
2021-09-26T14:46:00Z,Connecticut,B.1.526,,827
2021-09-26T14:46:00Z,Connecticut,B.1.617.1,,827
2021-09-26T14:46:00Z,Connecticut,B.1.621,0.0036,827
2021-09-26T14:46:00Z,Connecticut,Other,0.0121,827
2021-09-26T14:46:00Z,Delaware,B.1.1.7,,484
2021-09-26T14:46:00Z,Delaware,B.1.351,,484
2021-09-26T14:46:00Z,Delaware,P.1,,484
